,DISEASE/TRAIT,CHR_ID,CHR_POS,CONTEXT,INTERGENIC
707,Multiple myeloma,7,21898622,intron_variant,0.0
708,Multiple myeloma,3,41883906,missense_variant,0.0
709,Multiple myeloma,2,25436375,intron_variant,0.0
710,Cognitive function,12,15582508,intron_variant,0.0
711,Cognitive function,15,52987181,intergenic_variant,0.0
712,Corneal astigmatism,4,54221414,non_coding_transcript_exon_variant,0.0
713,Corneal astigmatism,4,54258293,intron_variant,0.0
714,Corneal astigmatism,3,67480964,intron_variant,0.0
715,Corneal astigmatism,11,74457366,synonymous_variant,0.0
717,IgE levels,16,27363079,missense_variant,0.0
718,IgE levels,2,8294055,intron_variant,0.0
719,IgE levels,3,188724692,intron_variant,0.0
720,Bilirubin levels,16,13951542,3_prime_UTR_variant,0.0
723,Bilirubin levels,13,69880828,intron_variant,0.0
725,Bilirubin levels,2,81645798,intergenic_variant,0.0
726,Bilirubin levels,1,81609167,intron_variant,0.0
728,White blood cell count,1,159204893,5_prime_UTR_variant,0.0
730,HDL cholesterol,15,58391167,intron_variant,0.0
731,HDL cholesterol,18,49634583,intergenic_variant,0.0
732,HDL cholesterol,11,116778201,3_prime_UTR_variant,0.0
733,HDL cholesterol,9,104902020,intron_variant,0.0
734,HDL cholesterol,16,67894139,intron_variant,0.0
735,HDL cholesterol,2,21002409,missense_variant,0.0
736,HDL cholesterol,8,9325848,intron_variant,0.0
737,HDL cholesterol,11,61802358,3_prime_UTR_variant,0.0
739,HDL cholesterol,1,230159944,intron_variant,0.0
742,HDL cholesterol,11,46721697,intron_variant,0.0
744,HDL cholesterol,20,44413724,missense_variant,0.0
745,HDL cholesterol,7,130748625,intergenic_variant,0.0
746,HDL cholesterol,12,109562388,intron_variant,0.0
748,HDL cholesterol,17,39657603,intron_variant,0.0
749,HDL cholesterol,9,15305380,intron_variant,0.0
750,HDL cholesterol,16,81501185,intron_variant,0.0
751,HDL cholesterol,8,115586972,intron_variant,0.0
752,HDL cholesterol,4,102267552,missense_variant,0.0
753,HDL cholesterol,17,68879153,non_coding_transcript_exon_variant,0.0
754,HDL cholesterol,2,164684290,3_prime_UTR_variant,0.0
755,HDL cholesterol,12,123975620,intron_variant,0.0
756,HDL cholesterol,1,182199750,intron_variant,0.0
757,HDL cholesterol,1,39562508,non_coding_transcript_exon_variant,0.0
760,HDL cholesterol,19,11236817,synonymous_variant,0.0
762,HDL cholesterol,17,78407903,intron_variant,0.0
764,HDL cholesterol,12,123311691,intron_variant,0.0
766,HDL cholesterol,22,21577779,intron_variant,0.0
767,HDL cholesterol,12,57398797,intron_variant,0.0
771,HDL cholesterol,19,8368312,intron_variant,0.0
772,HDL cholesterol,12,20320824,intergenic_variant,0.0
773,HDL cholesterol,11,10367235,intron_variant,0.0
774,HDL cholesterol,5,54002195,intron_variant,0.0
776,LDL cholesterol,1,109275684,3_prime_UTR_variant,0.0
778,LDL cholesterol,19,11091630,intron_variant,0.0
779,LDL cholesterol,2,21041028,missense_variant,0.0
780,LDL cholesterol,2,43845437,intron_variant,0.0
781,LDL cholesterol,5,75360714,3_prime_UTR_variant,0.0
784,LDL cholesterol,11,116778201,3_prime_UTR_variant,0.0
785,LDL cholesterol,16,72074194,intron_variant,0.0
787,LDL cholesterol,19,19296909,intron_variant,0.0
789,LDL cholesterol,11,61802358,3_prime_UTR_variant,0.0
790,LDL cholesterol,20,41043978,intron_variant,0.0
791,LDL cholesterol,1,62560271,intron_variant,0.0
792,LDL cholesterol,6,160157828,intron_variant,0.0
793,LDL cholesterol,12,120978847,missense_variant,0.0
794,LDL cholesterol,11,126374057,intron_variant,0.0
795,LDL cholesterol,6,32444658,3_prime_UTR_variant,0.0
796,LDL cholesterol,8,9325848,intron_variant,0.0
797,LDL cholesterol,8,143969375,intron_variant,0.0
801,LDL cholesterol,7,44539581,synonymous_variant,0.0
802,LDL cholesterol,14,24414681,missense_variant,0.0
803,LDL cholesterol,1,220800221,intron_variant,0.0
804,LDL cholesterol,1,25449242,intron_variant,0.0
805,LDL cholesterol,6,26092913,missense_variant,0.0
806,LDL cholesterol,7,21567734,intron_variant,0.0
808,LDL cholesterol,10,112174128,intron_variant,0.0
809,LDL cholesterol,6,115991730,intron_variant,0.0
811,LDL cholesterol,17,47347749,intron_variant,0.0
812,LDL cholesterol,20,40462847,intergenic_variant,0.0
813,Triglycerides,11,116778201,3_prime_UTR_variant,0.0
814,Triglycerides,2,27508073,missense_variant,0.0
818,Triglycerides,2,21002409,missense_variant,0.0
819,Triglycerides,1,62560271,intron_variant,0.0
821,Triglycerides,19,19296909,intron_variant,0.0
822,Triglycerides,11,61802358,3_prime_UTR_variant,0.0
824,Triglycerides,6,31297713,intron_variant,0.0
825,Triglycerides,1,230159944,intron_variant,0.0
827,Triglycerides,15,58391167,intron_variant,0.0
829,Triglycerides,10,63267850,intron_variant,0.0
831,Triglycerides,4,87109109,intron_variant,0.0
832,Triglycerides,15,43953733,intron_variant,0.0
833,Triglycerides,5,56565959,intron_variant,0.0
835,Triglycerides,12,57398797,intron_variant,0.0
836,Triglycerides,7,72664689,intron_variant,0.0
837,Triglycerides,12,123975620,intron_variant,0.0
838,Triglycerides,8,10826419,intron_variant,0.0
839,Triglycerides,15,42391589,intron_variant,0.0
843,Triglycerides,16,30907166,intron_variant,0.0
844,Triglycerides,22,38150026,non_coding_transcript_exon_variant,0.0
845,"Cholesterol, total",1,109275684,3_prime_UTR_variant,0.0
847,"Cholesterol, total",19,11091630,intron_variant,0.0
848,"Cholesterol, total",2,21041028,missense_variant,0.0
849,"Cholesterol, total",11,116778201,3_prime_UTR_variant,0.0
850,"Cholesterol, total",5,75360714,3_prime_UTR_variant,0.0
851,"Cholesterol, total",2,43845437,intron_variant,0.0
852,"Cholesterol, total",1,62560271,intron_variant,0.0
853,"Cholesterol, total",19,19296909,intron_variant,0.0
856,"Cholesterol, total",9,104902020,intron_variant,0.0
857,"Cholesterol, total",2,27508073,missense_variant,0.0
858,"Cholesterol, total",16,72074194,intron_variant,0.0
860,"Cholesterol, total",8,9325848,intron_variant,0.0
861,"Cholesterol, total",11,61802358,3_prime_UTR_variant,0.0
863,"Cholesterol, total",15,58391167,intron_variant,0.0
864,"Cholesterol, total",18,49634583,intergenic_variant,0.0
865,"Cholesterol, total",6,32444658,3_prime_UTR_variant,0.0
866,"Cholesterol, total",20,41182635,3_prime_UTR_variant,0.0
867,"Cholesterol, total",6,160157828,intron_variant,0.0
868,"Cholesterol, total",12,120978847,missense_variant,0.0
871,"Cholesterol, total",1,220800221,intron_variant,0.0
872,"Cholesterol, total",20,44413724,missense_variant,0.0
875,"Cholesterol, total",11,126374057,intron_variant,0.0
876,"Cholesterol, total",7,44539581,synonymous_variant,0.0
877,"Cholesterol, total",1,25449242,intron_variant,0.0
879,"Cholesterol, total",20,40462847,intergenic_variant,0.0
881,"Cholesterol, total",6,115991730,intron_variant,0.0
882,"Cholesterol, total",19,48703160,synonymous_variant,0.0
883,"Cholesterol, total",10,112174128,intron_variant,0.0
884,"Cholesterol, total",20,35564866,non_coding_transcript_exon_variant,0.0
885,"Cholesterol, total",7,21567734,intron_variant,0.0
886,"Cholesterol, total",8,143969375,intron_variant,0.0
889,"Cholesterol, total",9,15305380,intron_variant,0.0
890,"Cholesterol, total",3,12587421,non_coding_transcript_exon_variant,0.0
891,"Cholesterol, total",17,47347749,intron_variant,0.0
892,"Cholesterol, total",2,135080336,intron_variant,0.0
893,"Cholesterol, total",8,115636338,intron_variant,0.0
894,"Cholesterol, total",6,26092913,missense_variant,0.0
895,"Cholesterol, total",11,18611437,intron_variant,0.0
896,"Cholesterol, total",1,92543881,intron_variant,0.0
898,Ankylosing spondylitis,12,45381125,intron_variant,0.0
899,Ankylosing spondylitis,6,109277761,intron_variant,0.0
901,Ankylosing spondylitis,22,36914004,intron_variant,0.0
903,Coronary artery calcification,6,12903725,intron_variant,0.0
904,Coronary artery calcification,13,110308596,intron_variant,0.0
905,Response to gemcitabine in pancreatic cancer,6,52236941,missense_variant,0.0
906,Response to gemcitabine in pancreatic cancer,12,11394598,intron_variant,0.0
909,Ovarian reserve,12,13774962,intron_variant,0.0
910,Ovarian reserve,5,32748531,intron_variant,0.0
913,Ovarian reserve,6,14586772,intergenic_variant,0.0
914,Creutzfeldt-Jakob disease (variant),20,4696446,intron_variant,0.0
917,Creutzfeldt-Jakob disease (variant),11,125371150,intron_variant,0.0
918,Creutzfeldt-Jakob disease (variant),8,17348068,intron_variant,0.0
922,Triglycerides,8,19962213,stop_gained,0.0
923,Triglycerides,11,116791863,5_prime_UTR_variant,0.0
924,Triglycerides,12,111803962,missense_variant,0.0
925,Alzheimer's disease,1,213944747,intron_variant,0.0
927,Alzheimer's disease,2,27684606,intron_variant,0.0
929,Alzheimer's disease,4,2101369,intron_variant,0.0
930,Alzheimer's disease,7,147200311,intron_variant,0.0
933,Alzheimer's disease,13,26150190,intron_variant,0.0
934,Alzheimer's disease,13,98479040,intron_variant,0.0
935,Alzheimer's disease,19,44878777,3_prime_UTR_variant,0.0
937,Heart rate variability traits,8,30405270,intron_variant,0.0
938,Psoriatic arthritis,2,60937196,non_coding_transcript_exon_variant,0.0
939,Psoriatic arthritis,2,60854407,intron_variant,0.0
940,Response to gemcitabine in pancreatic cancer,12,1982091,intron_variant,0.0
942,HIV-1 viral setpoint,2,31091689,intron_variant,0.0
943,HIV-1 viral setpoint,3,32336779,intron_variant,0.0
945,HIV-1 viral setpoint,4,65605095,intron_variant,0.0
952,HIV-1 viral setpoint,16,68566448,3_prime_UTR_variant,0.0
955,Multiple sclerosis,9,5893861,intron_variant,0.0
956,Multiple sclerosis,2,43098432,intron_variant,0.0
957,Multiple sclerosis,1,116561593,intron_variant,0.0
960,Multiple sclerosis,10,6060049,intron_variant,0.0
963,Multiple sclerosis,5,159332892,non_coding_transcript_exon_variant,0.0
965,Multiple sclerosis,19,16437564,intron_variant,0.0
966,Multiple sclerosis,3,122050675,intergenic_variant,0.0
968,Multiple sclerosis,6,159044945,5_prime_UTR_variant,0.0
969,Multiple sclerosis,10,79274913,intron_variant,0.0
970,Multiple sclerosis,16,11312946,intron_variant,0.0
971,Multiple sclerosis,13,50268304,intron_variant,0.0
972,Response to tamoxifen in breast cancer,10,76397814,intron_variant,0.0
973,Bipolar disorder,6,165741969,intron_variant,0.0
974,Bipolar disorder,1,220484892,intergenic_variant,0.0
978,Type 2 diabetes,4,1316113,intron_variant,0.0
979,Type 2 diabetes,9,4287466,intron_variant,0.0
981,Type 2 diabetes,7,127524904,intergenic_variant,0.0
983,Type 2 diabetes,6,38139068,intron_variant,0.0
984,Type 2 diabetes,19,33402102,intron_variant,0.0
985,Type 2 diabetes,6,39316274,missense_variant,0.0
986,Type 2 diabetes,16,81455768,intron_variant,0.0
987,Type 2 diabetes,16,79373021,intergenic_variant,0.0
988,Pancreatic cancer,21,29345416,3_prime_UTR_variant,0.0
989,Pancreatic cancer,5,39394887,intron_variant,0.0
991,Pancreatic cancer,21,42358786,intergenic_variant,0.0
993,Pancreatic cancer,22,48533757,intron_variant,0.0
997,Pancreatic cancer,6,155876368,intergenic_variant,0.0
998,Pancreatic cancer,3,196024759,intergenic_variant,0.0
1000,Eye color,14,92307319,intergenic_variant,0.0
1001,Eye color,11,89272085,intron_variant,0.0
1002,Freckling,6,396321,intron_variant,0.0
1003,Freckling,16,89752324,intron_variant,0.0
1004,Freckling,20,35279894,intron_variant,0.0
1005,Freckling,9,16864523,intron_variant,0.0
1008,Common traits (Other),2,218891661,intron_variant,0.0
1011,Common traits (Other),9,129681820,intron_variant,0.0
1012,Common traits (Other),9,7925381,intergenic_variant,0.0
1014,Common traits (Other),10,24206657,intron_variant,0.0
1016,Hair color,5,33951588,missense_variant,0.0
1018,Hair color,11,69072692,missense_variant,0.0
1019,Hair color,11,126426694,intron_variant,0.0
1020,Common traits (Other),14,74085267,non_coding_transcript_exon_variant,0.0
1021,Common traits (Other),11,107610792,intron_variant,0.0
1022,Common traits (Other),15,89904714,intron_variant,0.0
1023,Common traits (Other),21,42286991,intron_variant,0.0
1024,Hair color,6,396321,intron_variant,0.0
1025,Common traits (Other),6,31200252,non_coding_transcript_exon_variant,0.0
1026,Common traits (Other),8,132091043,intron_variant,0.0
1027,Behcet's disease,1,206771300,intron_variant,0.0
1029,Abdominal aortic aneurysm,9,121660124,intron_variant,0.0
1030,Abdominal aortic aneurysm,9,22115960,intron_variant,0.0
1032,Follicular lymphoma,11,123490689,intron_variant,0.0
1034,Primary biliary cholangitis,17,39820216,intron_variant,0.0
1035,Primary biliary cholangitis,19,50423485,intron_variant,0.0
1037,Peripheral artery disease,3,31754078,intron_variant,0.0
1038,Peripheral artery disease,10,20610679,intergenic_variant,0.0
1039,Lumiracoxib-related liver injury,6,32338202,intron_variant,0.0
1040,Resting heart rate,6,121824888,intergenic_variant,0.0
1041,Resting heart rate,14,23396676,intron_variant,0.0
1043,Resting heart rate,12,24617944,intergenic_variant,0.0
1044,Resting heart rate,6,118252898,intron_variant,0.0
1045,Resting heart rate,7,100855586,non_coding_transcript_exon_variant,0.0
1046,Resting heart rate,7,100889133,missense_variant,0.0
1047,Resting heart rate,11,61803311,intron_variant,0.0
1052,Alopecia areata,9,99961410,intron_variant,0.0
1053,Alopecia areata,10,6059750,intron_variant,0.0
1054,Alopecia areata,11,64329761,regulatory_region_variant,0.0
1055,Alopecia areata,12,56018703,intron_variant,0.0
1058,Phosphorus levels,3,122329797,intron_variant,0.0
1059,Phosphorus levels,6,33738702,intron_variant,0.0
1060,Phosphorus levels,6,135812521,regulatory_region_variant,0.0
1061,Phosphorus levels,12,4497002,intron_variant,0.0
1062,Ribavirin-induced anemia,20,3213196,missense_variant,0.0
1064,Hematology traits,22,37073551,synonymous_variant,0.0
1066,Hematology traits,22,37073551,synonymous_variant,0.0
1069,Autism,20,14766825,intron_variant,0.0
1070,Hepatocellular carcinoma,1,10325413,intron_variant,0.0
1074,Glomerulosclerosis,22,36265284,missense_variant,0.0
1075,Prostate cancer,2,20688505,intron_variant,0.0
1076,Prostate cancer,5,1895715,intron_variant,0.0
1077,Prostate cancer,6,41568689,intron_variant,0.0
1078,Prostate cancer,6,116888889,intron_variant,0.0
1080,Tuberculosis,2,205000109,intron_variant,0.0
1082,Narcolepsy,14,22533736,intergenic_variant,0.0
1084,Meningococcal disease,1,196791287,intron_variant,0.0
1086,Immunoglobulin A,2,162267541,missense_variant,0.0
1087,Immunoglobulin A,16,10987392,intron_variant,0.0
1090,Keloid,15,55902679,intron_variant,0.0
1091,Parkinson's disease,6,32441753,intron_variant,0.0
1092,Parkinson's disease,4,864544,intron_variant,0.0
1093,Parkinson's disease,4,89720189,intron_variant,0.0
1094,Parkinson's disease,17,46751565,synonymous_variant,0.0
1098,Neonatal lupus,10,4677604,intron_variant,0.0
1099,Pancreatic cancer,2,234706553,intron_variant,0.0
1100,Pancreatic cancer,7,153928758,intron_variant,0.0
1101,Pancreatic cancer,8,123753462,intergenic_variant,0.0
1104,Pancreatic cancer,13,65907683,regulatory_region_variant,0.0
1106,Pancreatic cancer,5,2109787,intergenic_variant,0.0
1107,Pancreatic cancer,17,32550640,intron_variant,0.0
1109,Pancreatic cancer,6,161815043,intron_variant,0.0
1111,Pancreatic cancer,2,101305708,intron_variant,0.0
1114,Pancreatic cancer,2,136797654,intron_variant,0.0
1115,Pancreatic cancer,12,32283475,intron_variant,0.0
1116,Emphysema-related traits,12,32227567,non_coding_transcript_exon_variant,0.0
1119,Emphysema-related traits,10,1588626,intron_variant,0.0
1123,Metabolic syndrome,11,61790331,non_coding_transcript_exon_variant,0.0
1124,Metabolic syndrome,11,61802358,3_prime_UTR_variant,0.0
1125,Metabolic syndrome,11,61830500,intron_variant,0.0
1126,Metabolic syndrome,21,43359800,intron_variant,0.0
1127,Metabolic syndrome,12,109930396,3_prime_UTR_variant,0.0
1128,Metabolic syndrome,1,84295665,regulatory_region_variant,0.0
1129,Metabolic syndrome,16,56935236,missense_variant,0.0
1131,Metabolic syndrome,10,97877821,intron_variant,0.0
1132,Metabolic syndrome,10,112998590,intron_variant,0.0
1133,Metabolic syndrome,21,37560476,intergenic_variant,0.0
1135,Metabolic syndrome,16,2973604,intron_variant,0.0
1138,Calcium levels,2,27519736,intron_variant,0.0
1139,Calcium levels,9,15157979,intergenic_variant,0.0
1140,Calcium levels,3,122274400,intron_variant,0.0
1141,Calcium levels,17,1730810,synonymous_variant,0.0
1143,Calcium levels,6,10163735,intron_variant,0.0
1147,Calcium levels,2,233364596,intron_variant,0.0
1150,Magnesium levels,1,155192276,splice_acceptor_variant,0.0
1151,Magnesium levels,4,76490987,intron_variant,0.0
1152,Attention deficit hyperactivity disorder,21,16455971,intron_variant,0.0
1153,Attention deficit hyperactivity disorder,16,10539308,intron_variant,0.0
1154,Attention deficit hyperactivity disorder,17,65646424,intron_variant,0.0
1155,Attention deficit hyperactivity disorder,4,94912883,intron_variant,0.0
1157,Attention deficit hyperactivity disorder,6,9030103,intron_variant,0.0
1158,Attention deficit hyperactivity disorder,2,233675678,intron_variant,0.0
1160,Attention deficit hyperactivity disorder,4,110105771,intron_variant,0.0
1161,Attention deficit hyperactivity disorder,7,145144438,intergenic_variant,0.0
1162,Chronic kidney disease and serum creatinine levels,16,20353266,intron_variant,0.0
1164,Primary biliary cholangitis,1,67356694,intron_variant,0.0
1165,Primary biliary cholangitis,3,160011091,intron_variant,0.0
